customer_id,name,age,state,signup_date,email,phone_number,subscribe,customer_tenture_days,gender_Male,transaction_count,total_spent,avg_transaction_value,total_quantity,avg_discount,unique_products,last_transaction_date
CUST0360,Manah,52,unknown,2025-05-19,irfan84@example.net,85538675090,1,127,True,14,126628000,9044857.14,398,24.36,14,2025-09-20
CUST0361,Dewi,47,Jambi,2024-07-25,vsantoso@example.com,8778517554,0,425,False,5,15191000,3038200.0,64,26.8,5,2025-01-30
CUST0362,Martana,46,Jawa Timur,2025-05-12,848martana@example.com,807247320637,0,134,True,14,34695000,2478214.29,174,17.86,14,2025-09-24
CUST0363,Jumadi,57,Nusa Tenggara Barat,2024-10-23,gamandongoran@example.net,81012563679,0,335,True,4,18805000,4701250.0,54,33.75,4,2025-03-16
CUST0364,Bagiya,42,Jawa Barat,2025-04-08,540bagiya@example.com,8439662556,1,168,True,9,82888000,9209777.78,240,25.56,9,2025-08-10
CUST0365,Prakosa,63,Kepulauan Riau,2025-09-12,lailaprastuti@example.net,838916194,1,11,True,10,72064000,7206400.0,266,27.9,10,2025-09-21
CUST0366,Sakura,47,Jawa Timur,2023-10-01,sakura_94@example.com,867477592414,1,723,False,9,66866000,7429555.56,228,18.22,9,2025-08-06
CUST0367,Pandu,18,Banten,2025-05-27,pandu_87@example.com,8704706620,1,119,True,3,33576000,11192000.0,89,18.0,3,2025-09-20
CUST0368,Karsa,36,Nusa Tenggara Barat,2024-02-02,kuswoyoenteng@example.net,840115569,1,599,True,15,131821000,8788066.67,414,24.2,15,2025-05-25
CUST0369,Qori,47,Kalimantan Tengah,2023-12-29,plailasari@example.com,8272716410,1,634,False,10,57655000,5765500.0,254,26.6,10,2025-03-22
CUST0370,Kiandra,55,unknown,2025-02-07,572kiandra@example.com,8772086268,0,228,False,5,21621000,4324200.0,68,23.0,5,2025-08-19
CUST0371,Kenes,32,Kepulauan Riau,2025-01-26,kenes_38@example.com,842550471,0,240,True,15,35673000,2378200.0,164,26.07,15,2025-03-28
CUST0372,Balamantri,50,DKI Jakarta,2024-12-15,baktiono13@example.net,8247970031,0,282,True,12,38235000,3186250.0,165,26.75,12,2025-08-18
CUST0373,Calista,40,Sulawesi Tengah,2024-05-14,ega48@example.org,8910335843,1,497,False,10,73192000,7319200.0,238,20.0,10,2025-02-20
CUST0374,Taswir,41,Gorontalo,2024-10-10,safitrijaya@example.org,8101525763,1,348,True,1,5244000,5244000.0,23,49.0,1,2024-12-14
CUST0375,Edi,37,Sulawesi Tengah,2025-03-18,edi398@example.com,8182229699,1,189,True,5,32646000,6529200.0,122,40.2,5,2025-08-13
CUST0376,Anastasia,62,Nusa Tenggara Timur,2024-04-30,anastasia_98@example.com,807994537869,0,511,False,11,43520000,3956363.64,164,15.64,11,2025-05-02
CUST0377,Muni,41,Kalimantan Selatan,2025-03-31,sakura57@example.com,81080728416,1,176,True,4,50509000,12627250.0,134,22.5,4,2025-07-13
CUST0378,Parman,29,Jawa Timur,2024-05-28,wardayaramadan@example.net,894888190974,0,483,True,7,33543000,4791857.14,116,27.29,7,2025-06-10
CUST0379,Jabal,27,Sulawesi Utara,2024-03-24,476jabal@example.com,885644962967,1,548,True,11,85619000,7783545.45,361,25.18,11,2025-07-02
CUST0380,Hesti,39,Riau,2023-09-25,koko53@example.org,864944620,1,729,False,9,63921000,7102333.33,210,27.0,9,2025-05-15
CUST0381,Titi,36,Banten,2024-01-11,313titi@example.com,898468598,1,621,False,15,190986000,12732400.0,396,24.93,15,2025-08-15
CUST0382,Maria,60,Sulawesi Selatan,2025-01-15,maria_95@example.com,8188700177,0,251,False,14,28428000,2030571.43,149,25.71,14,2025-09-04
CUST0383,Halima,26,Riau,2025-03-26,halima551@example.com,8914751794,1,181,False,15,102446000,6829733.33,380,29.73,15,2025-09-12
CUST0384,Kasiran,25,Jawa Timur,2023-11-27,kasiran824@example.com,8489119371,1,666,True,6,53670000,8945000.0,172,36.17,6,2025-05-09
CUST0385,Zamira,28,Kalimantan Tengah,2025-09-01,zamira3@example.com,8329181730,0,22,False,9,41482000,4609111.11,130,19.67,9,2025-09-23
CUST0386,Tri,59,DKI Jakarta,2023-12-04,uwaisfebi@example.net,84721917847,1,659,True,6,45521000,7586833.33,135,31.5,6,2025-07-16
CUST0387,Fitria,41,Kalimantan Utara,2024-09-12,kenari30@example.org,827944885024,0,376,False,15,51205000,3413666.67,212,23.27,15,2025-06-04
CUST0388,Eluh,65,Kalimantan Utara,2024-11-03,eluh_24@example.com,899130581314,1,324,True,14,112658000,8047000.0,357,15.14,14,2025-08-25
CUST0389,Dinda,18,Aceh,2024-06-16,yancesimbolon@example.net,80087622043,1,464,False,3,25802000,8600666.67,82,34.0,3,2024-12-17
CUST0390,Usyi,46,Lampung,2025-01-20,hasta34@example.com,876192329989,0,246,False,12,44847400,3737283.33,153,22.25,12,2025-09-07
CUST0391,Alika,50,Sumatera Barat,2024-05-02,alika_83@example.com,824755916,1,509,False,13,120690000,9283846.15,376,25.92,13,2025-09-24
CUST0392,Garang,42,Sumatera Selatan,2025-05-31,jmaryati@example.com,878467427,1,115,True,4,63551000,15887750.0,112,23.25,4,2025-09-12
CUST0393,Unjani,62,Kepulauan Bangka Belitung,2024-08-24,xutami@example.org,896559483637,1,395,False,7,57161000,8165857.14,185,19.43,7,2025-05-20
CUST0394,Suci,56,Kalimantan Utara,2025-02-28,suci803@example.com,89121742745,0,207,False,13,40123000,3086384.62,200,29.62,13,2025-08-20
CUST0395,Pandu,18,DI Yogyakarta,2024-11-27,cecep55@example.org,82531773818,0,300,True,11,33057000,3005181.82,133,23.0,11,2025-05-09
CUST0396,Cawisadi,53,Kepulauan Riau,2024-12-13,cawisadi484@example.com,870654293735,0,284,True,4,17992000,4498000.0,79,20.5,4,2025-02-15
CUST0397,Cici,43,Bali,2024-02-24,astutilili@example.org,827887968,1,577,False,12,61339000,5111583.33,253,20.92,12,2025-08-08
CUST0398,Ulva,48,Sumatera Barat,2024-09-19,995ulva@example.com,808906905,1,369,False,3,22408000,7469333.33,79,15.67,3,2025-06-23
CUST0399,Darmana,31,Jawa Tengah,2025-05-23,darmana_74@example.com,898580786,1,123,True,15,106209000,7080600.0,416,23.53,15,2025-09-13
CUST0400,Warta,24,Kalimantan Selatan,2024-09-09,safitriparman@example.org,84003957231,1,379,True,4,37107000,9276750.0,102,26.0,4,2025-05-27
CUST0401,Jamalia,32,Kalimantan Utara,2025-03-25,gmelani@example.net,8159579167,0,182,False,7,13412000,1916000.0,66,23.86,7,2025-06-01
CUST0402,Fitria,48,Sumatera Utara,2023-12-10,fitria_64@example.com,8946083224,1,653,False,6,59405000,9900833.33,166,21.67,6,2025-03-02
CUST0403,Tira,28,DKI Jakarta,2024-06-30,842tira@example.com,80933026281,0,450,False,4,6904000,1726000.0,50,35.5,4,2025-07-01
CUST0404,Gasti,20,Kepulauan Riau,2024-02-24,usyisusanti@example.net,80017775596,1,577,False,10,82395000,8239500.0,295,25.2,10,2025-02-15
CUST0405,Saka,44,Nusa Tenggara Barat,2024-10-27,yuniarlalita@example.net,831573672,1,331,True,9,72175000,8019444.44,271,23.44,9,2025-09-14
CUST0406,Jelita,50,Maluku Utara,2024-10-27,ikarajata@example.com,87089135965,0,331,False,12,34411000,2867583.33,175,33.42,12,2025-08-16
CUST0407,Fathonah,23,Maluku Utara,2024-06-20,setya02@example.org,842859973888,1,460,False,14,105137000,7509785.71,343,26.86,14,2025-09-12
CUST0408,Tania,33,unknown,2023-12-19,tania_31@example.com,853252996437,0,644,False,8,27877000,3484625.0,100,25.38,8,2025-03-02
CUST0409,Prasetyo,34,Bali,2025-08-07,819prasetyo@example.com,831149234,1,47,True,14,88705000,6336071.43,409,27.5,14,2025-09-24
CUST0410,Daryani,24,Bengkulu,2024-08-10,purnawatilasmono@example.net,83249485826,1,409,True,7,44952000,6421714.29,180,25.43,7,2025-06-05
CUST0411,Yosef,61,DKI Jakarta,2025-03-16,coktaviani@example.net,8550812083,1,191,True,4,19387000,4846750.0,84,33.0,4,2025-01-16
CUST0413,Dirja,50,Jawa Timur,2024-08-12,974dirja@example.com,816007193859,1,407,True,5,48953000,9790600.0,125,24.4,5,2025-04-30
CUST0414,Prabu,50,Jawa Tengah,2025-05-18,prabu_45@example.com,82292574055,1,128,True,12,103911000,8659250.0,359,25.33,12,2025-09-05
CUST0415,Chelsea,33,Sumatera Barat,2024-01-13,rini70@example.net,87573679956,1,619,False,8,55187000,6898375.0,189,26.88,8,2025-04-11
CUST0416,Jono,25,Gorontalo,2025-09-12,jono_21@example.com,81568944512,1,11,True,15,131021000,8734733.33,354,23.2,15,2025-09-24
CUST0417,Intan,36,Kalimantan Barat,2025-02-09,intan420@example.com,832345147,1,226,False,11,84902000,7718363.64,269,19.55,11,2025-07-01
CUST0418,Zizi,44,Papua Barat,2024-09-01,zizi591@example.com,86753162907,1,387,False,1,10266000,10266000.0,29,7.0,1,2025-01-16
CUST0419,Salimah,63,Riau,2024-10-12,320salimah@example.com,871298647,1,346,False,10,94092000,9409200.0,270,19.6,10,2025-09-01
CUST0420,Eko,35,Kalimantan Utara,2023-12-11,gnarpati@example.org,866899360823,0,652,True,2,6500000,3250000.0,35,7.5,2,2024-11-22
CUST0421,Maryanto,65,Papua Barat,2025-02-12,988maryanto@example.com,840495399781,1,223,True,14,106249000,7589214.29,344,22.71,14,2025-09-21
CUST0422,Vicky,60,Jambi,2024-05-01,murti19@example.net,884002556812,1,510,False,4,33144000,8286000.0,87,32.0,4,2025-04-13
CUST0423,Kani,20,DI Yogyakarta,2025-04-17,kani139@example.com,875033185,1,159,False,9,66720000,7413333.33,246,25.78,9,2025-08-24
CUST0424,Adhiarja,57,Sulawesi Utara,2025-07-26,kamal15@example.org,8404842294,1,59,True,15,140868000,9391200.0,416,23.07,15,2025-09-21
CUST0425,Eluh,42,DI Yogyakarta,2023-12-25,jpalastri@example.com,8586798739,1,638,True,13,112763000,8674076.92,329,22.69,13,2025-03-20
CUST0426,Hafshah,30,Nusa Tenggara Timur,2024-02-03,jaisjailani@example.org,840677400,1,598,False,3,24176000,8058666.67,72,27.0,3,2025-07-12
CUST0427,Ian,21,Bali,2024-11-04,bancar95@example.net,8666828128,1,323,True,4,23045000,5761250.0,86,24.25,4,2025-01-19
CUST0428,Himawan,42,Maluku Utara,2024-03-15,cprakasa@example.com,81296339629,1,557,True,15,146656000,9777066.67,408,18.8,15,2025-08-17
CUST0429,Hendri,42,DI Yogyakarta,2024-08-15,margana84@example.net,8303439050,1,404,True,13,80442000,6187846.15,293,16.85,13,2025-05-31
CUST0430,Queen,19,Papua,2024-06-20,nmustofa@example.net,855282492043,0,460,False,15,53909000,3593933.33,226,22.67,15,2025-08-28
CUST0431,Natalia,26,Sulawesi Tenggara,2025-02-05,natalia653@example.com,82545729955,1,230,False,8,75141000,9392625.0,223,28.12,8,2025-09-23
CUST0432,Zelda,49,Sulawesi Barat,2025-07-21,zelda771@example.com,845558985,1,64,False,12,104354000,8696166.67,350,24.42,12,2025-09-19
CUST0433,Jabal,52,Gorontalo,2023-12-03,haryantodipa@example.org,806512185,1,660,True,14,117806000,8414714.29,362,21.21,14,2025-09-17
CUST0434,Patricia,30,Bali,2023-09-26,gadangputra@example.com,8947300872,1,728,False,15,167622000,11174800.0,426,22.07,15,2025-07-08
CUST0738,Tugiman,25,Banten,2025-02-08,tugiman_3@example.com,8928576444,1,227,True,19,190232000,10012210.53,471,22.79,19,2025-06-03
CUST0435,Wakiman,48,unknown,2025-08-27,wakiman_43@example.com,83570133405,1,27,True,7,63833000,9119000.0,183,27.43,7,2025-09-07
CUST0436,Nabila,64,Kalimantan Barat,2023-10-28,nabila_21@example.com,85261226114,1,696,False,1,7600000,7600000.0,16,38.0,1,2024-11-12
CUST0437,Almira,32,Kepulauan Riau,2025-06-22,narpatidaru@example.net,8146612707,1,93,False,9,76120000,8457777.78,217,29.22,9,2025-09-15
CUST0438,Rendy,62,Sulawesi Barat,2023-11-08,873rendy@example.com,805689874,1,685,True,5,45156000,9031200.0,130,20.2,5,2025-01-25
CUST0439,Lidya,61,Gorontalo,2023-11-29,dhidayanto@example.org,8150867620,1,664,False,2,21302000,10651000.0,67,13.5,2,2025-03-23
CUST0440,Bakiman,19,Bali,2024-05-24,maman39@example.org,882410899977,1,487,True,11,129325000,11756818.18,289,22.45,11,2025-03-18
CUST0441,Ghani,41,Papua,2025-05-21,212ghani@example.com,8015760516,0,125,True,9,34813000,3868111.11,129,24.56,9,2025-09-14
CUST0442,Paramita,65,Banten,2025-03-05,paramita_72@example.com,850547114,1,202,False,14,103364000,7383142.86,345,30.21,14,2025-08-03
CUST0443,Suci,37,Nusa Tenggara Barat,2023-12-27,onugroho@example.net,86363525835,0,636,False,5,6498000,1299600.0,27,29.6,5,2025-07-10
CUST0444,Gangsa,44,Sumatera Selatan,2023-12-18,darmanto25@example.com,80939361062,0,645,True,4,8676000,2169000.0,21,20.25,4,2024-12-16
CUST0445,Mulyono,23,DI Yogyakarta,2023-12-30,artantowibisono@example.org,86688214131,1,633,True,6,36447000,6074500.0,137,18.33,6,2025-03-26
CUST0446,Gabriella,36,Kalimantan Barat,2024-03-21,gabriella_57@example.com,8742520472,1,551,False,2,11809000,5904500.0,43,33.0,2,2024-10-18
CUST0447,Nilam,58,Banten,2024-11-29,habibiteguh@example.com,8275136523,1,298,False,10,68362000,6836200.0,223,25.1,10,2025-09-24
CUST0448,Zelaya,49,Sulawesi Tengah,2023-12-18,zelaya_55@example.com,84761872069,1,645,False,4,35253000,8813250.0,130,10.75,4,2025-03-28
CUST0449,Edward,25,Gorontalo,2024-12-01,rachelprasasta@example.com,872759627397,1,296,True,9,65515000,7279444.44,238,28.11,9,2025-09-05
CUST0450,Taufik,29,unknown,2025-05-18,hanayuniar@example.org,808810614,1,128,True,10,96020000,9602000.0,279,29.3,10,2025-09-14
CUST0451,Johan,28,Sulawesi Tenggara,2025-08-16,lantar69@example.net,818754179603,0,38,True,15,63358700,4223913.33,235,32.67,15,2025-09-24
CUST0452,Kadir,43,unknown,2024-12-31,kadir_23@example.com,877702556434,0,266,True,11,21779500,1979954.55,159,22.27,11,2025-08-27
CUST0453,Restu,54,Papua,2024-12-25,xpradana@example.com,863919779926,1,272,False,12,110121000,9176750.0,326,15.92,12,2025-07-25
CUST0454,Praba,25,Kepulauan Bangka Belitung,2025-03-18,usyi85@example.com,876176290,1,189,True,10,73329000,7332900.0,262,24.0,10,2025-08-11
CUST0455,Siti,63,Gorontalo,2025-05-07,siti_68@example.com,89015008917,0,139,False,4,4955000,1238750.0,31,36.25,4,2025-09-17
CUST0456,Yuni,28,Sulawesi Tenggara,2024-09-05,pardipurnawati@example.org,819385771,1,383,False,14,117696000,8406857.14,414,31.57,14,2025-07-12
CUST0457,Nurul,21,Kalimantan Utara,2025-02-25,nurul999@example.com,83808406626,1,210,False,14,98728000,7052000.0,362,29.57,14,2025-06-20
CUST0458,Eka,52,Sulawesi Tenggara,2024-01-15,eka784@example.com,853610018,1,617,False,15,97049000,6469933.33,386,26.2,15,2025-01-11
CUST0459,Farah,41,Banten,2025-05-04,hassanahestiono@example.org,83777898479,0,142,False,2,11264000,5632000.0,44,35.5,2,2025-05-28
CUST0460,Caket,37,Papua,2025-04-10,caket_49@example.com,8042559901,0,166,True,3,18357000,6119000.0,50,19.33,3,2025-07-21
CUST0461,Wawan,46,Banten,2024-09-21,mardhiyahwirda@example.com,8885034480,1,367,True,5,63175000,12635000.0,129,28.4,5,2025-07-22
CUST0462,Anita,47,unknown,2025-06-23,anita_19@example.com,818292192,0,92,False,12,28401800,2366816.67,160,29.0,12,2025-09-22
CUST0463,Jelita,43,Maluku,2025-03-10,dwihardiansyah@example.org,8260519603,1,197,False,10,84350000,8435000.0,260,21.4,10,2025-08-30
CUST0464,Jaga,32,Sulawesi Tenggara,2023-11-15,jaga_20@example.com,894333945,1,678,True,10,79226000,7922600.0,257,25.4,10,2025-03-16
CUST0465,Ana,40,Jawa Tengah,2024-11-09,hastamaryati@example.org,81935191800,0,318,False,8,31123000,3890375.0,125,26.0,8,2025-05-23
CUST0466,Puji,40,Kepulauan Riau,2024-01-05,pratiwidodo@example.net,87531723688,1,627,False,14,109572000,7826571.43,358,19.71,14,2025-04-28
CUST0467,Calista,62,Banten,2024-04-23,calista_63@example.com,859340774,1,518,False,12,93674000,7806166.67,314,28.0,12,2025-06-01
CUST0468,Dipa,60,Bali,2024-05-01,gabriella55@example.com,8016619551,1,510,True,3,20706000,6902000.0,60,10.33,3,2025-09-08
CUST0469,Galih,41,Sulawesi Barat,2024-07-24,hsantoso@example.com,8170289161,1,426,True,10,75884000,7588400.0,237,30.6,10,2025-04-18
CUST0470,Gamani,62,Jambi,2024-12-14,kairav71@example.org,899529360455,0,283,True,2,5503000,2751500.0,31,23.0,2,2025-02-09
CUST0471,Indra,26,Aceh,2024-01-20,indra470@example.com,8995785381,1,612,True,1,4641000,4641000.0,39,16.0,1,2025-02-19
CUST0472,Widya,63,Papua,2024-12-12,ajanuar@example.net,8013014584,1,285,False,1,12528000,12528000.0,27,2.0,1,2024-10-20
CUST0473,Tasnim,42,Banten,2024-06-23,tasnim_1@example.com,8906479961,1,457,True,14,101167000,7226214.29,405,22.21,14,2025-06-19
CUST0474,Ida,51,Jawa Timur,2025-08-19,jnatsir@example.org,89394921829,1,35,False,11,84881000,7716454.55,296,24.55,11,2025-09-24
CUST0475,Jane,52,Nusa Tenggara Barat,2024-10-05,jane_87@example.com,821680221,1,353,False,10,70741000,7074100.0,245,23.3,10,2025-08-15
CUST0476,Gandi,40,Bali,2025-06-15,salwa32@example.com,8831632714,1,100,True,7,60186000,8598000.0,176,18.86,7,2025-09-15
CUST0477,Ana,24,Kalimantan Tengah,2025-08-27,yzulaika@example.org,886572469,1,27,False,11,77118000,7010727.27,314,20.45,11,2025-09-19
CUST0478,Harjo,20,Sulawesi Tenggara,2025-09-11,harjo994@example.com,848331249,1,12,True,3,14267000,4755666.67,47,34.0,3,2025-09-24
CUST0479,Vera,50,Kalimantan Tengah,2024-11-20,vera594@example.com,862016410634,1,307,False,8,69987000,8748375.0,218,26.12,8,2025-03-28
CUST0480,Kasiyah,63,Kalimantan Tengah,2024-11-24,xhardiansyah@example.net,8499160675,0,303,False,1,1079000,1079000.0,13,43.0,1,2025-02-12
CUST0481,Among,58,Banten,2023-10-18,udaharyanti@example.com,8708656749,1,706,True,5,31261000,6252200.0,129,19.8,5,2025-08-28
CUST0482,Nadine,18,Jawa Timur,2024-06-10,mustofa70@example.com,8534366486,0,470,False,7,14958000,2136857.14,50,20.57,7,2025-03-25
CUST0483,Eluh,63,Maluku Utara,2025-06-01,471eluh@example.com,898106586830,1,114,True,3,25071000,8357000.0,75,12.67,3,2025-08-31
CUST0484,Lalita,46,Sulawesi Tenggara,2025-03-20,damanikajiman@example.com,848294560564,0,187,False,7,14380000,2054285.71,58,20.0,7,2025-03-06
CUST0485,Nyoman,60,Papua,2025-04-01,nyoman624@example.com,8121445073,0,175,True,10,27739000,2773900.0,99,28.1,10,2025-09-12
CUST0486,Lukita,44,Riau,2025-05-22,raihansitorus@example.net,8928343770,1,124,True,4,21030000,5257500.0,96,11.25,4,2025-08-08
CUST0487,Dadi,23,Maluku Utara,2024-06-04,220dadi@example.com,829658156,0,476,True,2,18734000,9367000.0,47,19.0,2,2024-12-04
CUST0488,Ella,35,Banten,2023-11-12,915ella@example.com,8552300799,1,681,False,14,91578000,6541285.71,336,24.79,14,2025-07-13
CUST0489,Janet,19,Nusa Tenggara Timur,2025-05-03,janet_97@example.com,8896988511,1,143,False,5,35645000,7129000.0,115,16.6,5,2025-07-10
CUST0490,Shakila,63,Sumatera Utara,2024-09-16,shutapea@example.net,8809258230,1,372,False,7,88554000,12650571.43,173,10.0,7,2025-03-20
CUST0491,Okto,42,Sulawesi Selatan,2024-05-21,miswahyudi@example.org,822430125835,1,490,True,3,14498000,4832666.67,70,18.0,3,2025-03-03
CUST0492,Karman,54,Papua,2023-12-09,rhalim@example.org,820039965575,0,654,True,1,1292000,1292000.0,19,39.0,1,2025-03-04
CUST0493,Cemplunk,28,Papua,2024-03-30,labuhmelani@example.net,890846104,1,542,True,12,77479000,6456583.33,309,10.83,12,2025-08-19
CUST0494,Cawuk,25,DI Yogyakarta,2024-06-14,107cawuk@example.com,893158019,1,466,True,4,22644000,5661000.0,111,41.0,4,2025-03-24
CUST0495,Restu,62,Nusa Tenggara Barat,2023-12-03,putama@example.net,86073006237,0,660,False,6,18479000,3079833.33,78,17.83,6,2025-02-02
CUST0496,Gambira,51,Kalimantan Timur,2024-04-13,malikusamah@example.org,85183880978,1,528,True,9,56353000,6261444.44,271,20.44,9,2025-08-23
CUST0497,Olga,20,Nusa Tenggara Barat,2025-09-03,nrimapalastri@example.com,8139665356,1,20,True,2,11504000,5752000.0,40,18.0,2,2025-09-17
CUST0498,Prayogo,41,Nusa Tenggara Barat,2025-09-04,cakrabirawautama@example.net,87553646101,1,19,True,13,139921000,10763153.85,333,23.62,13,2025-09-24
CUST0499,Febi,64,Sumatera Utara,2025-09-10,312febi@example.com,824585846,1,13,False,3,21845000,7281666.67,92,42.67,3,2025-09-23
CUST0500,Nurul,63,Sulawesi Tenggara,2024-06-26,khidayanto@example.org,840216274223,0,454,False,3,23028000,7676000.0,57,10.67,3,2025-03-23
CUST0501,Rizki,33,Kalimantan Tengah,2024-11-23,cinthiaadriansyah@example.org,816417363,1,304,True,7,74892000,10698857.14,165,21.43,7,2025-02-04
CUST0502,Yance,33,Sulawesi Barat,2023-11-10,gentamanullang@example.com,83387179800,1,683,False,15,89537000,5969133.33,392,22.27,15,2025-03-25
CUST0503,Sari,44,Jawa Tengah,2023-10-21,yusada@example.net,84520931012,1,703,False,12,79014000,6584500.0,316,23.83,12,2025-02-21
CUST0504,Harja,55,Nusa Tenggara Barat,2024-04-19,380harja@example.com,8173763431,1,522,True,6,38970000,6495000.0,129,22.33,6,2024-12-19
CUST0505,Farhunnisa,43,unknown,2024-11-30,melaniputu@example.org,83122555896,1,297,False,8,56245000,7030625.0,183,16.25,8,2025-05-14
CUST0506,Maida,23,Sulawesi Selatan,2023-11-05,maida_35@example.com,821489320060,1,688,False,5,65703000,13140600.0,174,37.4,5,2025-03-13
CUST0507,Tiara,50,Kalimantan Barat,2024-03-14,umiardianto@example.com,802694522559,1,558,False,8,104901000,13112625.0,247,31.75,8,2025-03-26
CUST0508,Cindy,31,Aceh,2024-08-26,cindy_92@example.com,8157123413,1,393,False,11,109348000,9940727.27,300,26.55,11,2025-06-12
CUST0509,Zahra,59,Sulawesi Tenggara,2024-12-13,hutasoitgasti@example.com,8281249016,1,284,False,14,112035000,8002500.0,348,21.64,14,2025-09-20
CUST0510,Kasusra,22,Maluku,2024-09-26,kasusra_32@example.com,8875416832,0,362,True,2,2687000,1343500.0,23,37.5,2,2025-03-03
CUST0511,Daryani,30,Jawa Timur,2024-05-14,nbudiman@example.com,882293065457,0,497,True,12,26686000,2223833.33,135,31.25,12,2025-06-08
CUST0512,Suci,31,Maluku Utara,2025-05-07,646suci@example.com,8180447176,1,139,False,9,68971000,7663444.44,217,22.78,9,2025-09-18
CUST0513,Edward,45,Riau,2024-12-19,edward_74@example.com,895085151,1,278,True,6,52936000,8822666.67,167,21.0,6,2025-07-19
CUST0515,Zaenab,30,DKI Jakarta,2025-06-25,veraagustina@example.com,810515180833,0,90,False,14,40376000,2884000.0,219,27.93,14,2025-09-18
CUST0516,Tantri,24,Sumatera Selatan,2024-03-14,narpatinarji@example.com,80440073102,1,558,False,15,100675000,6711666.67,333,23.07,15,2025-09-06
CUST0517,Atma,58,Maluku Utara,2024-11-16,atma_32@example.com,84202092217,1,311,True,8,60313000,7539125.0,191,28.75,8,2025-08-06
CUST0518,Puspa,44,Lampung,2023-11-15,puspa_77@example.com,8732972729,0,678,False,9,35737000,3970777.78,132,15.78,9,2025-02-22
CUST0519,Hasna,47,DI Yogyakarta,2024-04-04,vramadan@example.com,804637235565,0,537,False,11,28893800,2626709.09,149,22.73,11,2025-09-23
CUST0520,Mursinin,38,Jawa Barat,2024-04-07,941mursinin@example.com,861790239909,1,534,True,8,65054000,8131750.0,228,31.75,8,2025-07-01
CUST0521,Gadang,26,Maluku Utara,2023-10-04,pprayoga@example.net,82337500837,0,720,True,13,41556000,3196615.38,150,26.54,13,2025-07-22
CUST0523,Satya,42,Kepulauan Riau,2025-09-03,185satya@example.com,864794405,1,20,True,14,119175000,8512500.0,379,21.86,14,2025-09-23
CUST0524,Fitriani,20,Riau,2024-01-31,55fitriani@example.com,87690778521,1,601,False,7,56471000,8067285.71,183,19.57,7,2025-05-01
CUST0525,Lukman,54,Maluku,2025-03-26,lukman961@example.com,858150160538,1,181,True,4,28201000,7050250.0,115,35.25,4,2025-04-20
CUST0526,Sabrina,33,Sulawesi Tenggara,2024-02-26,sabrina_76@example.com,865156246,1,575,False,1,8372000,8372000.0,26,11.0,1,2025-09-01
CUST0527,Talia,33,Kalimantan Timur,2024-01-28,talia701@example.com,810869442987,0,604,False,12,32139000,2678250.0,144,22.83,12,2025-01-27
CUST0528,Eluh,39,Sumatera Barat,2024-05-16,karta98@example.net,863506234,1,495,True,14,67317000,4808357.14,289,30.43,14,2025-03-24
CUST0529,Unggul,45,Sulawesi Utara,2025-07-07,508unggul@example.com,843088550187,1,78,True,6,62326000,10387666.67,163,23.17,6,2025-09-01
CUST0530,Bahuwirya,57,Kalimantan Selatan,2025-01-02,opertiwi@example.com,899274423,1,264,True,1,48790000,48790000.0,35,42.0,1,2025-04-21
CUST0531,Vanesa,18,Sulawesi Selatan,2025-05-27,295vanesa@example.com,8205618831,0,119,False,2,7367000,3683500.0,30,37.5,2,2025-09-14
CUST0532,Nasrullah,38,Kalimantan Timur,2024-02-29,intanyulianti@example.org,8637059451,1,572,True,9,80334000,8926000.0,210,18.67,9,2025-07-02
CUST0533,Gilang,58,Sulawesi Utara,2025-01-26,998gilang@example.com,80416865056,0,240,True,5,14048000,2809600.0,64,11.6,5,2025-02-28
CUST0534,Arsipatra,52,Nusa Tenggara Barat,2023-09-28,danuwacana@example.net,89158103851,1,726,True,9,116335000,12926111.11,223,22.22,9,2025-03-21
CUST0535,Padmi,42,Kepulauan Bangka Belitung,2024-05-16,551padmi@example.com,835329272,1,495,False,9,74327000,8258555.56,227,23.33,9,2025-03-24
CUST0536,Jamal,57,Aceh,2023-11-25,lutfanmaryati@example.net,831353680,1,668,True,5,36650000,7330000.0,155,12.2,5,2025-01-29
CUST0537,Wardaya,58,Kalimantan Timur,2024-02-15,wardaya_49@example.com,828349372342,0,586,True,13,36299600,2792276.92,164,21.92,13,2025-08-28
CUST0538,Humaira,60,Sumatera Utara,2024-10-24,empluk17@example.org,889213175,1,334,False,2,8562000,4281000.0,38,38.5,2,2025-01-01
CUST0539,Gamanto,64,Nusa Tenggara Timur,2024-07-24,mkusmawati@example.com,8013881015,1,426,True,7,58684000,8383428.57,201,22.14,7,2025-03-14
CUST0540,Usman,54,Sumatera Barat,2024-01-27,adriansyahupik@example.net,8186080087,1,605,True,14,96042000,6860142.86,363,23.29,14,2025-03-14
CUST0541,Nadine,40,unknown,2025-04-02,910nadine@example.com,89144806208,1,174,False,13,110932000,8533230.77,358,28.85,13,2025-09-18
CUST0542,Johan,18,Kalimantan Utara,2024-10-05,johan_22@example.com,80747150531,1,353,True,8,93480000,11685000.0,247,33.25,8,2025-08-02
CUST0543,Edi,51,Jawa Barat,2025-03-08,yolandapandu@example.org,893771273,0,199,True,14,34313800,2450985.71,144,21.5,14,2025-09-15
CUST0544,Rika,65,Sulawesi Barat,2024-08-29,okto01@example.net,8681896170,1,390,False,4,31523000,7880750.0,112,20.75,4,2025-01-24
